,feature,name,gender,birth
10,1.0894672 0.46646932 0.6444875 -0.7062889 0.019097138 -0.48328748 -0.28497773 -1.0801649 0.008158829 0.19200318 0.46132237 -1.6640356 -2.8993013 0.2601872 -0.43367562 -0.32608688 0.4784362 0.77589136 0.16601798 -1.9933056 -0.33913976 -0.22848538 -0.20085737 -1.1196434 1.7160552 -0.24456546 0.27956912 0.66203254 -1.476812 0.62855107 0.21474306 1.7623668 -0.6150961 0.9341525 0.70871496 0.053646225 0.81313455 1.1084169 -0.47944903 0.716167 1.1895736 -1.0986574 -0.13808477 0.99112034 -0.17350216 -0.38116497 -0.14927165 -0.24694538 -0.12764141 -0.9359839 -0.099098325 0.21813245 0.4626477 -0.8701064 0.19120874 1.3589395 1.1939527 0.80911833 -0.82124776 -2.414517 0.90224445 0.65722823 -1.460189 2.81728 0.5591668 0.29390317 0.2469123 -0.28176734 0.18588907 -0.5503274 0.5607947 -1.9481952 1.3282504 -0.63223773 -0.36598736 0.30369276 0.30339295 0.7434289 -1.1837775 -1.016334 1.2546567 -0.062173277 0.3441253 1.3160256 0.10282747 -1.3045827 0.7220062 -0.94002473 -0.86111426 0.45912433 -0.94135994 -1.1304352 -0.30662194 -0.6648375 1.0065873 -0.54549015 0.46220884 -0.68761194 -0.11823611 0.3211189 -2.106506 1.9239291 -1.4480611 -1.9596306 0.65077466 0.34097707 0.23700228 0.67347515 0.41161612 -1.6034628 -1.8693732 1.1985672 0.47948873 0.36910167 -0.70662713 1.5786505 0.406095 -0.06837998 -0.5487472 0.70498824 -0.015023291 -0.3110897 0.8409892 0.5376031 1.6894454 -1.0780491 0.10387765 0.8068223,강승윤,male,1994.0
11,0.31719112 -0.8137748 -0.31863454 0.4439992 1.134822 -1.8422781 -0.00594436 0.8485793 1.7894311 -1.1132799 -0.057937413 -1.206857 -0.043677323 -0.6137601 -1.0910946 -0.7537416 -0.10102701 -0.872903 -1.1286377 -0.6659142 -0.71800697 0.36063913 -1.019355 0.5483222 0.15107512 -0.38403964 1.795124 0.22999173 -1.1752485 -0.3270719 -1.1384748 1.8020536 0.21432984 -0.75543034 -0.88584614 -0.8810578 -1.3681189 0.7181149 -0.050449207 -0.70925 0.2869772 -0.6250848 -0.59932756 0.18407327 -0.74938613 0.36931616 0.20278437 0.05500833 0.07122061 -0.24775991 1.4085411 0.5475271 0.73935133 -1.8677546 1.0695455 -0.33283246 0.19717464 -0.5692809 -0.08980001 -0.46625793 -0.5191317 0.43839365 -1.2904558 2.1445901 2.1654787 -0.06519285 -0.21466577 -0.26811674 0.2922743 -0.29663363 -0.8963635 -1.4768977 -1.0899694 -0.799029 -1.1521378 -0.38442454 -0.7749313 0.94080365 -0.5132016 -1.9687082 0.8068111 -0.57131827 0.9478571 1.1589869 0.3274456 -1.0372298 1.1275525 -1.5851171 -2.6246471 -1.2750567 1.761786 0.042307124 -0.782206 -0.6213152 0.49689454 -0.0061587137 1.1329592 -0.40170354 -0.87584203 -0.26927522 -2.0983276 0.59034014 0.101208806 -0.36690852 -1.0353782 0.45935506 0.10839607 -0.14100964 -1.0272024 -0.40798914 -0.6155829 -0.4814521 0.12954259 0.77746254 -0.7559202 1.303616 -0.3830968 0.878106 -0.2623632 0.3593003 -0.15532057 0.101731166 -0.24291117 0.8412391 0.8357673 -1.9831969 -1.0899465 -0.23151945,강승화,male,1984.0
12,1.6026059 -0.52956325 -0.39219067 0.16788125 2.2952754 -2.5478795 0.31613308 -0.33858076 0.09881691 -0.22356363 -1.7592849 -1.7624983 -0.8801842 0.6758727 0.034951 -0.8330173 -0.50731385 0.093901575 -0.76562065 -0.9562714 -1.3832355 1.0448172 -0.34636474 0.23843497 -0.028474823 -0.3349156 -0.7166809 -0.34931248 -0.4802857 0.89771515 1.3684675 0.89284784 -1.1158974 0.2633951 -0.52464235 -1.8600744 0.48531914 -0.281478 0.69637287 -1.493282 -0.5839863 -0.28242514 0.3016926 0.1757726 -0.58411986 -0.101837635 -0.44641668 -0.041140422 -0.9099872 1.9561995 0.5874967 -0.85890675 -0.6258132 -0.23201144 -0.58214253 -1.248748 -0.21943891 -1.3928976 -1.1366775 -0.37218916 -0.7042746 -0.7457659 0.34678474 1.746706 -1.042814 0.19352789 -1.4498678 -1.038345 0.89774626 0.27282467 -0.09515048 -1.8270473 0.5494518 -1.2192601 -0.9176977 -0.5043185 -0.48860702 -0.46930993 0.5377223 -1.7341852 0.7306771 0.29844606 0.42906615 2.124056 -0.198695 -1.4188311 1.0636443 -1.7862114 -0.6602957 0.5844457 0.806826 -0.17289497 -2.3678646 -0.71767044 0.22968918 -0.42429194 0.8076405 -0.4020308 -0.5496333 -1.3217828 -1.4807094 1.8369793 -0.018335566 -1.0728688 1.0478245 -0.3013603 -0.2499264 -0.415071 -1.4642338 -1.2833275 -0.18347669 -0.37351346 0.087385535 0.227476 0.6563172 -0.04537286 -0.05461832 -0.029214516 -1.7802098 -0.23583113 -0.24930887 -0.47411162 0.06648214 1.3438163 -0.92907184 -2.2823467 -2.0458581 -0.6427267,강인,male,1985.0
13,0.83258367 -0.68355286 -0.9504378 -0.35175496 -0.9172443 0.15418014 -0.62546855 0.3102096 0.20372704 -0.55808735 -0.3078921 -0.66172135 -2.0843108 -0.41412416 -0.47268197 -0.46996313 0.05396495 -0.9207917 -1.3842264 -0.9100522 0.32196838 0.31380475 -1.1988343 0.17621729 -0.27763158 0.08595586 0.22938481 -0.11351916 1.3481762 0.7064102 0.7223985 0.83584464 -0.032535043 -0.8795391 0.7508521 0.33465725 -2.064684 0.2942254 1.0222156 0.6277739 -0.41472074 -0.18009703 0.122512676 -0.75747514 -0.050939985 0.7768632 0.50470644 0.25989372 -1.6405376 -0.13834575 0.83122754 0.23622958 1.4951073 -0.2642053 1.0478048 0.40795454 -1.2998251 0.14526604 -0.17967929 -1.795125 -1.1809878 -1.033755 -0.016806252 0.12729111 0.5565654 1.5621271 0.02190826 0.7445031 -0.21789354 -0.664039 0.28270358 -0.8465949 0.46567616 -2.3313692 -0.8380832 0.4935386 -0.23053697 1.1030464 -0.61240625 -0.17527492 -0.09407683 -0.71040905 0.55320185 0.78963274 0.28719243 -0.8662417 -0.7536771 -0.41361624 0.68786514 -0.68438107 2.071229 -0.5292698 -0.749871 0.6086122 0.12718941 0.92544854 0.82415074 -0.6410761 -0.06483256 0.14071141 -1.004366 0.7670285 1.2659683 1.497425 -0.92670304 -0.22471726 0.95131296 1.3641998 0.16635805 0.72651935 0.7751767 -0.13722359 0.4293098 -0.020250034 -0.06494554 -0.060937278 -0.12127992 1.7413807 0.21177876 -2.712545 0.14183444 0.8744103 1.1438597 -0.5797992 0.19420111 -0.9906757 -1.4031528 -0.8820512,강재형,male,1962.0
14,1.5125068 0.41559336 -0.2681086 -0.024419606 0.6913223 -0.7838023 0.26611727 -0.41512012 0.9255807 -0.69144887 1.0673211 -3.012228 -1.5704176 -0.24222195 0.2229164 -1.3925751 -0.080392 -0.72407985 -1.3672967 -0.87509227 -0.030964576 -0.9739893 -0.64880717 0.82888937 0.70705765 -0.12308616 0.32604647 0.56375647 -0.1844754 0.31547374 0.32484236 1.3949863 -0.68108827 0.41544747 -0.17768963 -1.5640421 -0.63498145 0.4733275 0.6713843 -0.4349476 0.5110417 -0.5888283 -0.116378695 0.09769374 -1.0645185 -0.3226622 0.12226574 0.30142713 -0.015287459 -0.87326527 0.7135116 0.24953273 0.57003415 -0.8777335 0.88235986 1.2119923 2.7329957 -0.7910429 0.16566044 -0.40559745 0.15358904 1.2468425 0.40695894 3.2326102 0.5973553 0.9195124 -0.22781527 -0.94356483 -0.11448325 0.14370626 -1.0544802 -1.6003354 0.8726307 -1.0763038 -2.2210484 0.7037237 -1.1673653 -0.19186991 -0.9147258 -1.3986124 1.1666788 0.020517442 0.77442974 1.0974756 0.8642425 -2.1433756 0.2638201 -0.94911957 -0.57318413 -0.7517173 1.2556288 -0.33788833 -1.217273 0.1700679 0.865407 -0.29913256 0.7580402 -1.2400986 -1.4867616 -1.441858 -1.5796032 -0.3468961 -0.9870393 0.66394347 1.5656031 0.4038893 0.015830167 0.033869088 0.6918103 -0.12219395 -0.6269152 -1.2098188 -0.114127815 1.1229193 -1.5071496 -0.011372834 -0.5870861 -0.20459041 0.3698189 0.23932306 0.44599855 0.9989902 0.23644164 -0.018041234 0.48352408 -1.506727 0.11693663 -1.8931692,강준규,male,1993.0
15,1.7110476 0.73376477 0.9180626 -1.5879122 0.4699242 -1.0064827 -0.2005566 -0.40568453 0.07854174 -0.8190146 -0.123592675 -0.62801516 -2.0048616 0.20685732 0.2554419 -1.9168901 0.63924074 0.41078514 0.24595055 -1.3027093 -1.1971664 -1.0916361 -0.38482833 1.008361 0.1928029 -0.1259909 -1.2481451 -0.68719983 -0.48847264 1.2491568 0.77388644 0.20551397 -0.21915334 0.43300998 0.10860832 0.26263338 1.0561589 -0.18195912 -0.4366796 0.61671174 1.4420031 0.30687776 -1.060726 2.1344335 -1.2536495 0.27174518 0.18737236 -0.31892508 0.453884 -0.16689034 1.0198333 -1.3780159 0.49938232 -1.8858507 0.41984987 1.3466353 0.5715868 -1.3330915 -0.3254812 0.4107201 0.3278058 -0.54703754 0.30794293 1.0193312 0.29372123 1.2125692 -1.3603498 0.9952539 2.641416 0.88375425 -0.47942087 0.37580672 0.068550274 -2.07803 -0.8765564 -0.18806893 -0.95703435 -0.971158 -1.1066219 -0.9039603 -0.18823451 -0.6608324 0.6398151 1.0649985 0.72578263 -1.297157 0.28524774 -0.60593486 -0.14540797 1.7258751 0.38851148 -0.44840938 -1.5769429 -0.24916366 -0.08250362 -0.5456756 2.21238 -0.8543 -0.06239399 0.47128654 -0.48247564 1.5636017 -0.2464185 -0.27278763 0.12728524 -0.15107355 -0.59557384 -0.38301942 -0.8158057 -1.5846225 -1.0190979 0.2745862 -0.12820087 -0.34423217 0.21761703 0.20017263 0.3526374 -0.11862321 1.9588192 -0.0936791 0.5689742 -0.25985324 0.02157642 -0.7985828 -0.75164133 -2.5384943 -1.6069616 0.20196113,강타,male,1979.0
16,2.5548291 -0.100969076 -0.8810741 0.59525174 0.30263624 -0.73445266 -0.17460097 -0.023917194 0.49791393 0.13724148 -1.6649624 -1.4669062 -1.442417 0.24811119 -1.9058044 1.2799988 0.55201745 0.3241672 1.1455 0.109695554 -0.2340777 1.1963671 -0.54637754 0.4304995 1.0002327 0.786941 -0.47133896 -0.5596279 0.8703954 0.5229852 1.1399281 0.9154213 1.000944 0.12559795 -0.6004109 -0.91817033 0.23721406 0.70582116 0.6717074 -0.0005001463 -0.5146183 0.4676474 -0.9852772 0.19367832 -0.20837729 0.5474047 -1.8783779 1.6997048 -0.402103 -0.023383338 1.417312 -0.11537443 -0.77386177 0.30621177 1.4440997 0.7686751 1.6034924 -0.36162817 0.11054267 -0.16057965 -0.85569847 0.25936627 -0.08680099 2.2251093 0.5127982 0.37441564 0.16126174 -0.75286055 0.31681067 -0.5205096 -0.32147852 -1.5757694 -0.098160446 0.18549286 -0.2417649 -0.50032115 -1.9355235 0.22686253 1.0109953 -1.6810143 1.2109604 -0.44620827 1.0860205 0.28425765 -0.26995832 -1.3629256 -0.60182565 -0.24603495 -1.0432899 0.11678353 0.79434663 0.9196126 -1.0697129 -1.0092658 -0.140945 -0.97564524 1.1676278 -1.7741741 -1.0218397 -0.6361993 -2.0107853 1.2655629 -1.9394716 -0.43455744 -0.15804228 -1.1950077 -0.078595206 -0.11449525 -0.8149579 -1.3356509 -1.1654359 -0.2300017 0.4567568 -0.26590207 -0.23355833 -0.22810641 0.5832802 0.31637657 0.5058396 -0.5947227 0.81591934 -0.17322797 0.21267906 -0.14605494 1.1010593 -1.7016486 -0.5024123 -1.0468525,강태주,male,1995.0
17,-0.59624636 0.43364224 0.08558555 0.55277324 -0.6081051 -0.3386243 0.24542265 -0.81119585 0.1726447 -0.99875253 0.007966012 -1.4345523 -2.0199873 0.9520254 0.18569866 -1.7394488 -0.90572715 -0.0054762773 -1.944819 0.4262362 -0.6193247 -0.018068757 -0.8267852 -0.9414643 -0.031813983 -1.0377431 0.17188959 -0.5833625 -0.64584 1.354459 1.2745695 0.669541 0.04922522 -0.21739152 -0.50684065 -2.4768991 1.614001 0.13614537 1.9142253 -0.07354899 0.059909187 0.018540934 -1.2955309 -0.593387 -0.7170756 -0.23821144 -0.66803277 -0.11584911 -0.054656673 0.80704415 -0.34845036 -0.29723442 1.6978661 -1.2413045 0.24308574 0.12959841 2.7914412 0.83247703 -0.7472234 -1.3618817 1.0177666 0.7661564 -0.84835094 2.917549 -0.052072935 1.3276938 0.814352 -0.71109873 -0.36421812 -0.89655733 -0.38758713 -0.9131 1.5857377 -0.6142841 -1.3160257 0.37331775 -0.10826201 0.072576255 -0.28674623 0.18714218 -0.31197402 -0.11661804 0.24105692 1.866277 0.22677433 -0.478758 0.42434514 0.023954801 -1.9537934 0.2244088 0.59758544 -0.33996388 -1.8975607 0.42649305 0.14347196 -0.12021725 0.5965124 0.1771858 -0.9766509 -2.4147813 -1.6832368 0.14981836 -0.82972646 0.16680953 1.9393191 -0.5378041 0.12448165 -0.8053304 0.81370616 -0.21472707 -0.34250367 -1.2644393 0.7424166 0.89321065 -1.6924266 0.814821 -0.6876184 0.31449285 -0.30277714 1.6739824 -0.6660888 -0.1618994 -0.41220248 -0.533516 -0.58751553 -0.7738939 -0.8336296 -0.4148726,강현석,male,
18,0.85649276 -1.2105384 -0.17251445 0.35779655 2.6911013 -0.60720015 -0.6910823 0.06148617 2.1225755 -1.8352991 -1.6415136 -0.16786681 0.75182855 -0.14447577 -0.50972545 -1.5775374 0.03513857 -1.1663232 0.15710922 -0.7335454 -0.59896344 1.759046 -1.297811 0.7868304 0.0512914 0.08754089 0.7700771 -1.1603519 0.83401316 -0.3426426 0.41944876 -1.2547313 -1.0904679 -0.84095323 -0.94435966 1.5910121 -1.477552 -0.42539024 -1.2499957 -1.1076378 0.19370033 0.77594525 0.93463194 -0.15440145 0.350034 0.6044197 -1.020094 0.10115552 0.3565815 0.57968867 -0.33286208 0.03914918 0.5954506 -1.3475211 -1.2727034 -0.457493 0.13017935 -2.3620753 0.5482613 -0.025154594 -1.4847817 0.8818501 -0.15336432 2.1299038 -0.62644774 1.3251264 0.33561653 -1.9954777 -0.8992582 1.0163782 1.5699992 -0.88696015 -0.36034787 -1.758586 0.6982554 -1.1435894 -0.20841476 1.5260286 -1.0358692 -0.43246448 -0.76673275 0.35323882 0.2352525 0.23161468 0.87183726 -0.73109424 0.3428796 -0.8327311 -0.0019899383 -1.1028048 2.2012293 1.6529653 -1.3785552 -0.37451813 0.093395546 0.8156019 -0.22174765 -0.7813905 -0.11680861 0.41153538 0.27166831 0.28109482 2.0806146 -0.5565024 0.71733254 0.9724732 0.57052195 0.17678565 -0.5232035 -1.4072012 0.63566685 -0.85061806 -0.4872252 2.1145425 1.0371175 0.32653096 -0.21953572 2.2688434 -0.58184516 -0.30862263 0.9986686 -1.1099268 0.52417177 -0.1449781 0.6378882 -2.441652 0.08685251 -1.084685,강호동,male,1970.0
19,-0.57923543 -1.0269114 -1.0553334 2.355581 2.3325982 -2.3941872 0.08322011 0.88097763 -0.34395042 -0.6152637 -0.6620836 -1.2057569 0.18448012 -1.0404474 0.45239112 -0.40462565 0.2249649 0.7132573 -1.973289 -0.80015314 -2.2909086 1.3263278 -0.6489451 -0.117544524 0.87504995 1.387909 -0.64409006 2.346561 0.15702392 -0.8906046 0.6239451 0.51283294 -1.3396432 -1.0394948 0.9491141 -0.12179087 -1.0331516 -0.83451635 -0.78765535 -0.5312083 -0.76957744 0.4644071 0.40342796 -0.047001444 1.2870111 -0.119779274 1.0042918 0.90823925 -0.5025282 1.6165624 1.2976106 0.3723945 0.0504285 0.5284945 -0.9006356 0.13496958 0.2650765 -1.299154 0.37010568 -0.13195412 -0.16593696 -1.462441 0.5022598 1.2658973 0.60748863 -0.305874 -0.6178433 -0.689561 0.73457414 -1.1166066 -0.77652144 -1.9657042 -0.82281786 -0.5296029 0.28852692 -0.50864154 0.3769211 1.8439578 -0.2778923 -0.14793302 -0.13526288 0.1406849 -0.47232482 0.53610915 -0.14718339 -1.217049 1.0090792 -1.305816 -0.32707238 0.91629344 0.49110702 0.04651416 -1.7161673 -0.7482336 -0.46587956 0.05868673 0.33056736 -1.5323204 0.30018255 0.26125994 -1.3261614 1.8104024 0.9176684 -0.8507589 0.5447228 0.93216085 -0.6773408 0.39676657 -0.036693513 -0.89069676 -0.0068007987 1.1793195 -0.29959133 0.97921634 2.067331 0.9192816 0.17993884 -0.16076413 -0.97939384 -0.84190166 0.5024349 -1.3828218 -0.3077454 1.1125592 -0.20797335 -1.685633 -1.0692455 -0.9051394,강홍석,male,1986.0
20,1.34018 0.47582003 -0.46615088 -0.25817296 1.6607809 0.089692645 -1.0475904 -0.41923618 2.604288 -0.47095838 -0.88223654 -0.9219092 -2.8987775 -0.6388284 0.16922897 -0.5091427 1.2117777 1.98706 0.027352914 -1.5520692 -0.34008652 0.5799106 -0.09389071 0.8388798 2.2792568 1.4391375 -0.84904253 -0.6148704 0.2585724 -0.2164705 0.9629996 0.27644426 -1.0322783 -0.34729013 1.4394956 0.13799785 0.4350538 1.8741627 -0.43936384 1.6658872 0.5647634 -0.60102195 0.55939066 0.817816 -0.47946665 1.7275933 -0.25479206 -1.132455 -0.6816914 -0.33353248 -0.42258328 -0.28143126 0.3792268 -0.136874 1.3558921 0.19080947 0.7509318 -0.7783231 -0.44724742 -1.9985768 1.2255309 -0.056553267 0.034873344 1.0102558 -0.1327993 1.3275936 -0.6200576 0.84185594 1.2735085 -1.633464 0.07290429 -1.2643238 0.13646904 -1.7311481 -0.8807364 -0.43164128 -0.56410474 0.06776605 -0.66017675 -0.83248806 0.74069566 -1.3592514 0.08867509 1.449703 -1.1933104 -0.8551022 0.32238388 -0.4348302 -0.09762331 0.8114004 0.7571337 -1.5290432 -0.6312118 -1.4390781 -0.3499915 -0.41064104 1.1776534 -0.24952367 -0.49864063 0.46847674 -1.246452 2.4534755 -0.9437045 -0.9139351 0.44955075 -0.26977676 -1.2599773 -0.55947626 0.036753766 -1.1416646 -1.0560825 0.63945967 1.3103237 -0.8203582 -0.37983415 0.037274085 -1.9137887 0.58916855 2.2250721 -0.46336678 -1.1102923 0.1693316 0.7370882 -0.17441829 0.9658502 -1.3453959 0.6149123 0.23975806,강희,male,1991.0
21,0.42885017 -0.4783961 0.4686962 -1.3876492 -1.7220057 -0.4196955 -0.6275991 1.0499644 -0.66401476 0.080402106 -0.32944164 -1.6063571 -1.6868699 -0.7080618 0.7001362 0.36574435 0.6216297 0.37846494 -0.17098723 -1.3272694 -1.4328675 -0.010291357 0.08061499 0.69517064 1.7224272 -0.9766236 1.3261362 0.9272725 -0.11141954 0.6668993 -0.31386676 0.7159101 0.9938393 -0.48123065 -0.38002902 -1.2579925 1.4714262 0.6106377 0.056938782 0.17055365 -0.13614316 -1.7033247 -0.5302042 0.89700484 0.16530472 -0.16709062 0.97882676 -1.8211586 -0.9174151 -1.2458824 -0.7382026 -0.80804306 0.6377737 0.6691347 -1.1733592 0.7166078 0.9368759 0.7609186 -2.0008807 -1.2268084 0.4008246 0.5540387 -0.64239794 1.7019277 0.614194 0.18114278 0.7130684 0.010371411 0.32202485 -1.4477216 -0.47422388 -0.549028 0.7165164 -1.0530432 0.12529865 0.47779453 -0.85001945 0.22790338 1.2356077 -0.092486404 1.0263634 -0.2953542 -0.22849694 0.6777107 1.1321439 -0.9999485 0.93472296 -0.58997107 -1.0935352 1.1563929 0.4958085 -1.5445132 -1.161957 -0.8067465 -0.8634381 0.17523623 -0.3507546 -0.7970881 -0.11102662 -0.5290022 -1.1966394 2.1757543 0.98450357 -0.61703825 0.50422263 0.2954353 -2.1449962 -0.5508188 0.33438274 -0.016057275 -1.9838877 0.4002378 0.42883822 -0.89833885 -1.5189936 -0.2089043 -0.9106319 0.14690177 0.15745 0.12630941 0.16323933 -0.16515076 -0.087925896 2.0798635 1.2291448 -0.8142889 -0.2271994 0.48504922,,male,
22,1.8434914 -1.0050398 -0.79926306 -1.134555 1.0681224 -1.3143753 -0.41981396 -1.2729989 -0.69615686 1.0796647 -0.41043204 -0.51983374 -0.79449326 -1.2949415 -0.012018442 0.4270072 1.316508 0.4800222 0.49408713 -1.1729062 1.2753265 -0.7647225 -0.50590175 0.45418584 2.2013118 1.4439237 0.6275389 1.6217155 -0.21366121 0.08597704 0.8252444 2.7625697 0.1723109 -0.70774025 0.077793084 -0.6318358 -0.19959104 0.88761777 0.6059164 0.5701939 -0.25323495 1.1658695 1.2417681 -0.68129575 -0.37084347 0.5511067 -0.20471291 0.39479578 -0.58959925 -0.38676736 -0.6752563 -0.7529754 0.11812725 0.6413743 1.4924885 0.3529115 1.0967187 0.15210024 0.08125124 -1.3051826 -0.3402943 -0.494932 0.32164094 1.9567151 0.12598422 0.61529595 0.49679613 -0.14716263 1.5665436 0.063847736 -0.4138501 -0.123787545 -0.27318412 0.46105736 -1.8418036 -0.9875422 -0.35235667 -0.2387359 0.2792924 -1.2775778 0.5071188 -0.9652066 0.40631783 1.2243757 0.116990864 -0.1253813 1.0271314 -1.6696148 -0.67468774 1.2736944 1.2451748 -0.16602023 -0.41525835 -0.4343576 0.6427169 0.117227264 0.89735585 -0.9729461 -1.3619721 -0.8894126 -1.6366442 0.5397046 0.4810056 -1.8786775 -0.1758304 -0.63764584 -1.3753455 -0.28219828 0.27048126 0.023083588 -1.2193345 0.010796335 0.41341233 0.94090223 0.6835497 0.26383176 -1.1671119 1.1739404 1.6503594 -0.6281938 0.15460986 0.67574954 1.0628769 0.8246435 1.2124796 -1.6077642 0.95687646 -1.1180879,고닥,male,
23,0.5757803 0.9889232 -0.6401787 -0.7701365 -1.3539071 -0.82407546 -0.39165217 0.43385404 -0.645461 0.9010464 0.33184522 -0.6692496 -2.2893088 0.09124373 1.1669645 0.8040129 0.60105443 -0.15803476 0.5123006 -0.64803326 -2.0182722 -0.84440607 -0.9871163 1.0282779 -0.56015605 -1.3863503 0.0443112 1.4668274 -1.7988052 1.0065602 0.87712085 1.0178503 1.6664572 0.6076023 -0.98909974 -0.17908855 0.06911241 0.28114992 0.2591325 0.35109788 -0.65791875 -0.43798944 -0.9700575 0.24653703 0.57133317 -0.47762138 -0.7642879 1.1418346 0.49051726 -0.39409572 1.7670199 -0.51053745 0.26314873 -0.43982613 0.17256829 1.442738 -0.06353998 0.65103805 -0.74381 -0.8855476 -0.49102482 2.169492 -1.5608475 2.8257258 2.6663258 -0.35543394 0.17426369 0.22046754 0.6325037 0.1287607 0.05112897 -1.7194667 2.202648 -0.031584702 -0.99001944 0.6792694 -1.0894606 -0.7193447 -0.54804283 -0.47923934 0.9619147 0.19642107 -0.22942394 0.5830857 0.5642439 -1.9801319 0.33381605 0.5292932 -1.7147443 0.60467905 0.5108833 0.26727894 -0.35981488 0.54022664 -0.14460249 -1.1553355 0.4104212 0.33773437 -1.4592867 1.1895176 -1.7431374 0.6800856 -1.2382914 -0.9178911 -0.46520498 -1.221735 -0.26091602 0.13969077 0.0943549 -0.34148026 -2.2981522 0.44726318 -0.9110702 0.2270708 -1.1255847 0.84286284 1.3095142 -0.48621362 0.2962475 1.1845713 0.111155726 -0.21630181 0.30708444 0.53211945 1.6620096 -2.0928967 0.038611375 0.22872956,고덕원,male,
24,0.54462427 -0.060126513 0.17361666 -0.6978843 -1.8580976 -0.60734624 -0.14925241 -2.0156524 0.5953203 0.06423384 -0.6447025 -1.1672156 -0.6181432 -1.1221199 0.14850885 -1.5050606 0.36721167 -0.6776709 0.018611599 -1.171668 1.7279152 -1.2543367 -0.72609025 -0.014747463 1.6008856 -0.37117842 0.8566072 0.4270464 -0.5327078 -0.282412 -0.014374077 1.8303334 1.6201838 0.38487393 0.4754023 -0.768066 -0.7852062 -0.5299615 1.0419824 -0.6521288 0.8710706 -0.5567679 -3.2451816 -0.90629846 -0.6978438 0.049182344 -0.3569418 0.6331341 -0.80511105 -1.820838 0.46197873 0.51792157 -0.76050407 -1.7887552 2.3439631 2.0456579 1.8445752 -0.30077705 -0.26627737 -1.7322831 1.1539451 -1.5497987 -0.8330548 0.38812694 0.8695598 0.11959868 0.93488383 -1.0188689 -0.5117005 -1.0399549 -0.086358614 -1.7512741 1.31515 -1.3956592 -0.39249772 -0.59267575 -0.34339982 -0.28376484 -0.51269335 -1.2661041 1.0199969 -0.2543147 0.596035 1.1764901 1.0615252 -0.49911562 0.12572455 -1.1976074 -0.6535524 0.83687913 -0.2875287 -0.254917 -0.12535691 0.5420373 0.7474472 0.082963385 1.1211913 0.5746761 -1.2910032 -0.42918792 -0.9689891 0.88239735 -0.41123182 -0.27383283 0.24524644 0.11114836 0.037530478 1.0424016 0.77189887 -0.42529088 -2.7840788 0.2984326 -0.079572305 -1.017756 -0.5489093 0.9031217 0.01001161 -0.007647246 0.63246155 0.43218166 0.43054277 0.5889517 0.25150484 0.38259244 1.797301 0.07199367 -0.56140053 0.54342294,고민성,male,
25,0.927843 1.8106514 -1.6548215 0.3010132 -1.5674409 -0.34496123 0.4226703 0.27599627 -0.19572824 -0.7889583 0.049393833 -1.0740945 -3.4430466 1.0317873 -0.87847865 -0.31377286 0.6855365 0.7090441 -0.1650256 -0.64146316 -2.2487812 0.36211458 -0.29278967 0.6762076 -0.9638413 0.6412801 -1.4744058 -1.4556788 0.2507401 1.7279361 0.7316674 0.94822407 -0.78533435 1.562122 0.54008895 -0.95810986 0.20730704 0.47125843 1.2260094 0.9679837 0.11143829 -1.114551 -1.3952924 0.8753147 0.3801078 -0.12119165 0.7847293 0.8289305 -0.7590473 1.2157569 1.4946384 -0.008230787 0.2711518 0.0023127496 -1.0554613 2.2636178 0.6619583 -0.5505595 -1.0808053 -0.42919266 -0.4289995 -0.17328757 -0.74189407 1.5276293 2.036175 0.37033314 -0.37387422 0.67813444 0.24832344 -1.105141 0.5173079 -0.9777707 2.581793 -0.5640891 0.97867733 -0.3090129 0.13937636 -0.39991167 -1.237906 -1.556991 0.055483416 -0.44996956 -0.5965658 -0.028528059 0.35420987 -0.68539226 -0.7790677 -0.3056177 -0.10114995 1.2950442 0.005296357 -0.039852567 -0.8020499 -1.2634113 0.13043794 -0.06165614 2.379917 0.11295444 -1.3902316 -0.8021157 -1.5733399 1.6064551 -0.44354033 0.60723835 0.5275786 -0.7938301 1.0106865 0.90277934 0.12155114 -1.860392 -0.39761943 1.5659127 0.32616788 -0.1850624 -0.6177688 -0.666824 0.64268327 0.39400274 0.78620535 0.03541766 -0.5504991 -0.39415935 0.7175485 -0.33575386 -0.95769393 -1.1044123 -2.1225176 0.29229507,고세원,male,1977.0
